,레시피명,재료,방법,열량,탄수화물,단백질,지방,나트륨
0,단호박 양고기볶음,"[ 2인분 ] 콜리플라워(50g), 고구마(1개), 양파(1개), 양고기(부채살, 250g), 마늘(7~8쪽), 단호박(1개), 올리브유(5ts), 바질럽드(3Ts), 바질페스토(3ts), 홀그레인 머스터드(2ts), 다진 마늘(2ts)","['콜리플라워는 송이 부분만 떼어내고, 고구마와 양파는 한입 크기로 썬다. ', '양고기는 한입 크기로 썰어 밑간한 뒤 15분간 재운다. ', '재워둔 고기에 손질한 채소와 마늘을 넣어 고루 버무리고, 중간 불로 달군 팬에 올려 고구마가 약간 익을 때까지 볶는다. ', '양념을 넣어 재료와 고루 섞는다. ', '단호박은 전자레인지에 5분간 돌리고, 익으면 윗부분을 약간 잘라낸 뒤 씨를 제거하고, 양고기와 볶은 재료를 단호박 속에 채운다. ', '찜기에 넣어 25분간 쪄낸 뒤 8등분하여 마무리한다.']",244.3,21.8,23.1,7.2,157.8
1,채소 프리타타,"2인분 기준? [가정 간편식 ] 소고기(180g), 단호박(50g), 팽이버섯(20g), 새송이버섯(25g), 느타리버섯(20g), 쌈추(10g), 적근대(10g), 배추(20g), 숙주(20g)? [추가 ] 달걀(3개=180g), 우유(75g), 식용유(26g), 소금(2g), 새싹채소(50g), 리코타 치즈(20g), 올리브유(20g)","['단호박, 팽이버섯, 새송이버섯, 느타리버섯, 쌈추, 적근대, 배추, 숙주와 소고기를 3cm 크기로 자른다.', '팬에 식용유(20g)를 두르고 중간 불에 손질한 채소와 소고기를 차례대로 볶는다.', '볼에 달걀을 풀고 소금, 우유를 넣고 섞어 달걀물을 만든다.', '타르트 틀에 식용유(6g)를 바르고 볶은 채소, 소고기를 올리고 ③을 넣는다.', '140도로 예열한 오븐에 25분 정도 구워 프리타타를 만든다.', '프리타타 위에 새싹채소와 리코타 치즈를 올린 후 올리브유를 두르고 마무리한다.']",467.2,14.8,33.3,30.6,478.6
2,고등어 라따뚜이 파스타,"2인분 기준? [가정 간편식 ] 고등어(1마리=250g), 시래기(30g), 무(20g), 대파(20g), 청양고추(20g), 양념장(75g)? [추가 ] 토마토 홀(200g), 가지(60g), 애호박(90g), 표고버섯(40g), 두부면(50g), 가다랑어포(2g), 바질 잎(2g), 식용유(20g), 물(3컵=600g)","['냄비에 물, 무, 대파를 넣고 끓으면 불을 끄고 가다랑어포를 넣고, 30분 후에 체로 걸러 육수를 만든다.', '애호박, 가지, 표고버섯은 두께 5mm 크기로 썬다. 시래기는 굵게 다진다.', '\n고등어는 흐르는 물에 씻은 후 키친타월로 물기를 제거하고, 180도로 예열한 팬에 식용유를 두르고 고등어를 껍질부터 앞뒤로 10분 동안 굽는다.', '\n고등어를 구운 팬에 남은 기름을 이용해 시래기를 볶고, 토마토 홀을 넣고 주걱으로 으깬다.', '육수(500g)와 양념장, 구운 고등어, 손질한 애호박, 가지, 표고버섯을 넣고 중간 불에서 조린다.', '\n청양고추, 두부면을 넣고 2분 정도 더 조리한 후 불을 끄고 접시에 담고, 바질 잎을 올려 마무리한다.']",420.7,13.8,24.3,29.9,551.5
3,홍시에이드,"홍시 50g, 배 20g, 탄산수 50g, 사이다 50g","['홍시를 반으로 가르고 껍질을 벗긴다.', '씨를 제거한 뒤 3등분으로 썬다.', '배는 1/4로 나눠 껍질을 벗긴다.', '믹서에 배, 홍시를 넣고 간다.', '4를 냉동실에서 살짝 얼린다.', '반쯤 얼었을 때 탄산수와 사이다를 섞는다.']",42.14,10.3,0.18,0.02,2.06
4,낙지묵은지콩나물국,"낙지 50g, 묵은지 20g, 콩나물 40g, 무 40g, 대파 5g, 마늘 5g, 국멸치 3g, 대두유 5g, 간장 1.5g, 쌀뜨물 300ml , 고춧가루 5g","['쌀뜨물과 국멸치로 육수를 우리고 멸치를 건져낸다.', '무는 나박썰기, 대파는 어슷썰기, 마늘은 다진다.', '묵은지는 물에 헹구어 짠맛을 빼주고 기름에 살짝 볶는다.', '멸치육수에 묵은지, 낙지, 고춧가루, 무, 마늘을 넣고 끓인다.', '콩나물을 넣고 국간장으로 간을 하여 끓인다.', '대파를 얹어 마무리한다.']",71.7,9.4,6.3,1.0,280.5
5,코코넛워터 토마토카레,"양파(75g), 감자(50g), 당근(40g), 닭가슴살(100g), 토마토(150g), 코코넛워터(100㎖), 우유(100㎖), 현미밥(150g), 올리브유(10g), 후춧가루(3g), 카레가루(10g), 물(3T), 그릭요거트(45g), 소금(0.5g), 올리브유(10g), 올리고당(10g), 다진 마늘(15g), 카레가루(10g), 파슬리가루(0.5g)","['양파(30g)는 다지고, 나머지 양파와 감자, 당근, 닭가슴살은 한입 크기로 썬다.', '닭가슴살은 밑간해 고루 버무려 재운다.', '끓는 물에 토마토를 넣어 20초간 데쳐 건진 뒤 껍질을 벗겨 8등분한다.', '중간 불로 달군 팬에 올리브유(10g)를 두른 뒤 다진 양파와 올리고당, 다진 마늘, 카레가루를 넣어 2분간 볶다가 손질한 토마토를 넣고 으깨듯 볶는다.', '손질한 채소와 밑간한 닭가슴살을 넣고 2분간 볶은 뒤 코코넛워터와 우유를 부어 끓인다.', '그릇에 현미밥을 담고 카레를 부은 뒤 요거트소스와 파슬리가루(0.5g)를 올려 마무리한다.']",583.9,88.6,25.2,14.3,601.2
6,치즈 단호박,"단호박(1개=800g), 달걀(1개), 맛술(1T), 우유(1T), 모차렐라치즈(30g), 그라나파다노치즈(1Ts), 아몬드 플레이크(2Ts), 꿀(1Ts), 파슬리가루(약간)","['단호박은 3mm 정도 윗부분을 도려내 씨를 제거한 뒤 전자레인지에 5분간 돌려 익힌다.', '단호박 씨를 제거한 뒤 속(50g)을 파서 덜어놓는다.', '달걀은 곱게 풀어 체에 내린 뒤 맛술, 우유, 모차렐라치즈(20g), 덜어 놓은 호박과 함께 믹서에 넣어 간다.', '속을 파낸 단호박에 간 재료를 넣은 뒤 뚜껑을 닫고 전자레인지에 8분간 돌려 익힌다.', '뚜껑을 열고 모차렐라치즈(10g)를 올려 전자레인지에 3분간 돌려 녹인다.', '단호박을 6~7등분해 그릇에 담고 꿀과 그라나파다노치즈, 아몬드 플레이크, 파슬리가루를 뿌린다.']",379.3,49.0,19.0,11.9,248.5
7,강황 투움바 파스타,"[ 2인분 ] 양파(1개), 양송이버섯(6개), 마늘(5쪽), 토마토(3개), 탈리아텔레(200g), 말린 토마토(2개), 다진 파슬리(0.5Ts), 핑크 페퍼(5알), 바질잎(2장), 바게트(약간), 물(1260ml), 무(150g), 양파(1개), 다시마(5×5cm, 2장), 올리브유(2Ts), 강황가루(2ts), 고운 고춧가루(0.5ts), 식물성 생크림(⅔컵), 두유(¼컵), 후춧가루(2ts)","['양파는 도톰하게 채 썰고, 양송이버섯은 모양대로 썰고, 마늘은 납작 썰고, 토마토는 6~8등분한다. ', '채소 육수(6컵)에 탈리아텔레를 넣고 13분간 삶아 건진다. ', '중간 불로 달군 팬에 올리브유를 두른 뒤 납작 썬 마늘을 노릇하게 익히고, 양파와 양송이버섯을 넣어 3분간 볶는다. ', '면수(1컵), 강황가루, 고운 고춧가루를 넣어 고루 섞고, 토마토를 넣어 볶다가 식물성 생크림과 두유를 넣어 끓어 오르면 말린 토마토를 넣고 1분간 끓인다. ', '삶은 탈리아텔레를 넣고, 소스가 면에 잘 배어들게 고루 볶은 뒤 후춧가루를 뿌린다. ', '그릇에 담고 다진 파슬리와 핑크 페퍼를 뿌리고, 바질잎과 바게트를 곁들여 마무리한다.']",392.5,60.4,11.7,11.6,221.7
8,깻잎 쌈두부 라자냐,"2인분 기준? [간편식 ] 쌈두부(18g), 소고기 양지(120g), 숙주(80g), 청경채(30g), 배추(60g), 당면(30g)? [추가 ] 쌈두부(1팩=100g), 모차렐라 치즈(1컵=100g), 깻잎(10g), 완숙 토마토(80g), 양파(80g), 소고기 다짐육(100g), 화이트 와인(50g), 오레가노(5g), 월계수 잎(1g), 다진 마늘(20g), 식용유(30g), 소금(5g), 후추(3g)","['껍질 벗긴 토마토는 주사위 모양으로 썰고, 양파, 배추, 청경채, 숙주는 잘게 썬다.', '팬에 소고기 양지를 구운 뒤 꺼내고, 같은 팬에 식용유를 두르고 다진 마늘과 손질한 채소를 넣고 물기가 없어질 때까지 볶는다.', '②에 소고기 다짐육을 넣어 볶다가 손질한 완숙 토마토, 월계수 잎, 화이트 와인, 오레가노를 넣어 끓이고 소금, 후추로 간하여 소스를 만든다.', '당면은 6cm 길이로 잘라 끓는 물에 7분간 삶아 ③에 넣는다.', '쌈두부 → 구운 소고기 양지 → 소스 → 모차렐라 치즈 순으로 켜켜이 올리고 180도로 예열한 오븐에 8분간 익힌다.', '깻잎을 돌돌 말아 채 썰어 올려 마무리한다.']",601.9,24.3,37.8,39.3,450.2
9,코다리 뿌리채소 들깨탕,"코다리 150g, 무 60g, 연근 20g, 호박 20g, 우엉 10g, 느타리버섯 10g, 표고버섯 10g, 대파 5g, 양파 10g, 청양고추 2g, 쑥갓 1g, 홍고추 1g, 다시멸치 1g, 다시마 1g, 들깨가루 15g, 마늘 1.5g, 생강 0.5g, 후추가루 0.5g, 천일염 0.2g","['생강과 마늘을 잘게 다진다.', '코다리를 세척 후 다진마늘, 다진생강, 소금, 후추로 밑간한다.', '냄비에 다시멸치, 다시마를 넣고 끓여 육수를 우린 뒤 건져낸다.', '무, 대파, 양파, 연근, 우엉, 호박, 느타리버섯, 표고버섯, 청양고추를 깨끗이 씻어 먹기좋은 크기로 썬다.', '육수에 대파, 청양고추, 쑥갓을 뺀 야채를 넣고 끓이다가 들깨가루와 천일염을 넣어 간 한다.', '마지막으로 코다리를 넣고 거품을 걷어가며 끓인 뒤 대파, 청양고추, 쑥갓을 올린다.']",93.33,3.64,14.75,2.2,155.11
10,찹쌀 흰살 생선찜,"배추(30g), 대파(12g), 가자미(70g), 찹쌀가루(5g), 식초(3g), 맛술(5g), 새우젓(2g), 다진 마늘(2g), 다진 파(2g), 월계수잎(1장), 불린 찹쌀(30g), 고운 고춧가루(2g), 백후추(1g), 잘게 다진 새우젓(1g)","['배추는 한입 크기로 썰고, 대파는 6cm 길이로 썰어 길게 2등분하고, 가자미는 먹기 좋은 크기로 자른다.', '가자미에 밑간을 고루 버무린 뒤 냉장실에서 20분간 재운다.', '찹쌀싸라기 재료를 고루 섞는다.', '재워둔 가자미에 찹쌀가루(5g)를 고루 바른 뒤 찹쌀싸라기를 촘촘히 입힌다.', '찜기에 배추와 대파를 깔고 가자미를 올린 뒤 12분간 찌고 불을 꺼 5분간 뜸 들인다.', '그릇에 담아 마무리한다.']",206.1,20.0,16.4,6.8,284.6
11,깻잎퓌레를 곁들인 삼치새우,"깻잎(20장), 청경채(1단), 새우(3마리), 삼치(75g), 생크림(230㎖), 식용 꽃(약간), 삶은 감자(150g), 녹인 무염 버터(15㎖), 우유(15㎖), 레몬즙(3g), 소금(2g), 후춧가루(3g), 건로즈메리(2g), 찹쌀가루(3g), 전분(12g), 올리브유(3㎖), 설탕(3g), 후춧가루(3g), 식용유(185㎖)","['깻잎은 깨끗이 씻고, 청경채는 2등분하고, 새우는 머리를 제거한 뒤 껍질을 벗기고, 삼치는 밑간한다.', '냄비에 깻잎과 생크림, 올리브유(3㎖)를 넣어 끓어오르면 믹서에 넣어 곱게 간 뒤 체에 걸러 퓌레를 만든다.', '삶은 감자는 으깬 뒤 녹인 무염 버터와 설탕(3g),후춧가루(3g)를 고루 섞고 체에 한 번 걸러 우유를 섞어 매시드 포테이토를 만든다.', '손질한 새우에 튀김옷을 입혀 180℃로 달군 식용유(180㎖)에 3분간 튀겨 건지고, 마른 팬에 손질한 청경채를 볶은 뒤 토치로 불맛을 낸다.', '중간 불로 달군 팬에 식용유(5㎖)를 두른 뒤 밑간한 삼치를 5분간 앞뒤로 노릇하게 구워 꺼낸다.', '그릇에 깻잎퓌레 → 구운 삼치 → 매시드 포테이토 → 청경채 → 튀긴 새우 → 꽃잎 순으로 올린다.']",575.2,40.5,27.3,33.8,655.6
12,참나물페스토 파스타,"?필수  : 참나물(45g), 방울토마토(2개), 스파게티면(90g)?참나물 페스토 : 참나물(18g), 잣(4g), 올리브유(4g), 소금(1g)?양념 : 올리브유(2g)","['참나물은 얇게 썰고, 방울토마토는 2등분하고, 잣은 곱게 빻아 잣가루를 만든다.', '믹서에 참나물 페스토 재료를 넣고 갈아 페스토를 만든다.', '끓는 소금물(물 8컵과 소금 1g 비율)에 스파게티를 넣어 8분간 삶아 건진다.', '스파게티에 페스토를 넣어 버무린다.', '그릇에 스파게티를 담은 뒤 손질한 참나물을 올리고 올리브유, 잣가루를 뿌린다.', '손질한 방울토마토를 곁들여 마무리한다.']",462.2,54.5,11.8,21.9,60.8
13,카레삼겹살 파니니,"[ 2인분 ] 방울토마토(4개), 아보카도(1개), 로메인(4장), 양파(¼개), 대파(15cm), 미나리(⅓줌=50g), 마늘(5쪽), 대패삼겹살(100g), 치아바타(2개), 올리브유(0.5Ts), 후춧가루(약간), 간장(1Ts), 꿀(1Ts), 카레가루(1Ts), 고운 고춧가루(0.3Ts), 플레인 요거트(2Ts) + 꿀(1Ts)","['방울토마토는 4등분하고, 아보카도는 얇게 모양대로 썰고, 로메인은 깨끗하게 씻어 물기를 제거하고, 양파, 대파, 미나리는 4cm 길이로 썰고, 마늘은 납작 썬다. ', '중간 불로 달군 팬에 올리브유를 두른 뒤 납작 썬 마늘, 양파, 대파를 넣어 1분간 볶는다. ', '대패삼겹살과 후춧가루를 넣어 겉면이 노릇해질 때까지 볶고, 미나리, 간장, 꿀을 넣어 1분 정도 볶고, 카레가루, 고운 고춧가루를 넣어 고루 섞으며 볶는다. ', '허니요거트소스를 만든다. ', '치아바타는 마른 팬에 안쪽 면을 노릇하게 구워 꺼내고, 빵 안쪽에 허니 요거트소스를 바른다. ', '로메인, 삼겹살볶음, 허니요거트소스, 아보카도, 방울토마토, 후춧가루 순으로 올려 마무리한다.']",655.5,80.1,23.9,26.6,738.3
14,어린잎채소 건두부말이,"[ 2인분 ] 어린잎채소(4컵), 견과류(1컵), 건두부(10장), 슈레드 모차렐라치즈(1컵), 라임청(3ts), 후춧가루(약간), 올리브유(2ts), 다진 마늘(0.3ts)","['어린잎채소는 깨끗하게 씻어 물기를 제거하고, 견과류는 굵게 다진다. ', '건두부는 끓는 물에 데쳐 건져낸 뒤 물기를 제거한다. ', '건두부 위에 어린잎채소(3컵)를 올리고, 돌돌 말아 한입 크기로 썬다. ', '남은 어린잎채소에 다진 견과류와 슈레드모차렐라치즈를 고루 섞는다. ', '라임청의 라임을 얇게 다지고, 나머지 라임청드레싱 재료와 고루 섞는다. ', '그릇에 건두부말이와 샐러드를 담고, 라임청 드레싱을 뿌려 마무리한다.']",233.8,7.3,12.7,17.1,156.7
15,해산물 완자볼을 곁들인 양장피 콩국수,"2인분 기준? [가정 간편식 ] 새우(50g), 오징어(60g), 양장피 면(60g), 건목이버섯(10g), 참기름(4g), 양파(110g), 볶음 소스(20g), 크레미(40g), 당근(40g), 피망(45g), 붉은 파프리카(45g), 달걀지단(20g)? [추가 ] 콩국물(1컵=200g), 딜(1g), 올리브유(35g), 달걀흰자(15g), 식용유(700g)","['오징어, 새우, 당근, 양파를 믹서에 갈아 달걀흰자를 넣어 치댄 후 완자를 만들어 160도로 예열한 식용유에 4분 정도 튀긴다.', '붉은 파프리카와 피망은 올리브유에 살짝 볶는다.', '양장피 면은 끓는 물에 5분간 데치고, 같은 냄비에 건목이버섯을 데친다.', '양장피 면이 서로 달라붙지 않게 참기름에 버무리고 돌돌 말아 접시 위에 올린다.', '크레미, 데친 건목이버섯, 달걀지단을 면 위에 올리고, 튀겨낸 완자, 딜, 볶은 파프리카와 피망을 올린다.', '콩국물을 붓고 볶음 소스를 곁들여 마무리한다.']",265.6,49.0,10.2,3.2,360
17,배 깍두기,"배 400g, 쪽파 5g, 고춧가루 8g, 액젓 15g, 마늘 3g","['배 껍질을 벗긴다.', '껍질 벗긴 배를 깍둑썰기 한다.', '쪽파를 송송 썬다.', '마늘을 곱게 다진다.', '고춧가루, 액젓, 다진마늘, 쪽파를 섞어 양념을 만든다.', '깍둑썰기한 배와 양념을 버무린다.']",31.66,6.33,0.72,0.39,284.48
18,바지락가자미완탕국,"가자미살 40g, 두부 20g, 양파 10g, 대파 5g, 후추 1.1g, 전분 3g, 바지락 60g, 무우 40g, 마늘 2g, 쑥갓 1g, 청홍고추 0.1g, 팽이버섯 0.1g, 물 300ml","['가시를 제거한 가자미와 양파, 대파는 다진다.', '①에 으깬두부와 후추를 넣어 동그랗게 완자를 만든다.', '무는 나박 썰기, 청?홍고추는 어슷썰기한다.', '바지락은 해감 후 무와 함께 끓인다.', '바지락 육수에 완자를 넣어 한소끔 끊인다. ', '마지막에 쑥갓, 청홍고추, 팽이버섯을 넣어 마무리한다.']",126.6,14.8,15.5,0.6,177.5
19,저염보쌈김치,"""배추 17g, 배 3.0g, 대추슬라이스 0.2g, 깐밤 1.1g, 당근 1.0g (저염양념) 조선무 1.1g, 미나리 1.0g, 깐양파 1.1g,  파프리카 1.1g, 황설탕 0.1g, 잣 0.2g,  깐마늘 1.1g, 깐생강 0.2g, 멸치액젓 0.1g, 고춧가루 0.8g, 굵은소금 0.5g, 건표고버섯 0.1g, 국멸치 0.3g , 물 50ml""","['배추는 손질하여 심심하게 절인다.', '국멸치, 건표고버섯으로 육수를 낸다.', '파프리카는 갈아서 즙을 짜서 준비한다.', '식힌 육수에 파프리카 즙과 무, 미나리, 양파를 채쳐서 넣고 저염 양념을 만든다.', '배, 대추, 밤, 당근은 마지막에 채쳐 섞는다.', '저염 양념에 ⑤를 섞어서 절인 배추에 켜켜로 바른다.']",9.97,1.96,0.3,0.11,112.95
20,새우게살 파프리카롤,"크래비(20g), 냉동 새우살(20g), 파프리카(빨강, 주황, 노랑 각각 10g), 냉동 아보카도(15g), 절임 올리브(그린, 블랙 5g), 다진 파(2g), 다진 마늘(1g), 후춧가루(약간), 간 파르메산치즈(5g), 홀그레인 머스터드(5g), 요플레(20g), 올리고당(5g)","['크래비는 꼭 짜 물기를 제거하고, 새우살은 끓는 물에 1분간 데쳐 건진다.', '파프리카는 약한 불에 구워 껍질을 검게 태운 뒤 찬물에 씻어 탄 부분을 제거한다.', '구운 파프리카는 얇게 포를 뜨고, 아보카도와 크래비, 데친 새우살은 굵게 다진다.', '손질한 아보카도, 크래비, 새우살에 다진 파, 다진 마늘, 후춧가루, 간 파르메산치즈, 파프리카 피클을 넣어 고루 섞어 소를 만든다.', '비닐랩 위에 포 뜬 파프리카를 올린 뒤 가운데에 소를 넣어 돌돌 말아준다.', '그릇에 소스를 담고 비닐랩을 제거한 롤을 올린 뒤 홀그레인 머스터드와 절임 올리브를 올린다.']",108.3,8.9,6.8,5.0,366
21,콩국물소스를 곁들인 게살 냉채,"게살(50g), 수박(70g), 가지(30g), 적채(20g), 브로콜리(20g), 두부(100g), 우유(100㎖), 꿀(5g), 소금(1g), 후춧가루(2g), 올리브유(5㎖)","['게살은 잘게 찢고, 수박, 가지, 적채, 브로콜리는 5cm 길이로 채 썬다.', '끓는 물(5컵)에 손질한 브로콜리를 1분간 데쳐 찬물에 담가 체에 밭친다.', '중간 불로 달군 팬에 올리브유(5㎖)를 두른 뒤 가지를 2분간 볶는다.', '믹서에 콩국물소스 재료를 넣고 갈아 콩국물소스를 만든다.', '그릇에 수박 → 가지 → 브로콜리 → 적채 → 게살 순으로 쌓는다.', '콩국물소스를 부어 마무리한다.']",231.6,14.5,16.3,12.0,475.4
22,방아잎 닭고기말이,"[ 2인분 ] 아스파라거스(2개), 닭다릿살(400g), 방울토마토(4개), 방아잎(⅓줌=30g), 파르메산 치즈(1Ts), 레몬즙(0.5Ts), 맛간장(2Ts), 잣(1Ts), 마늘(3쪽), 올리브유(⅔컵), 간장(1컵), 물(½컵), 사과(½개), 양파(½개), 마늘(4쪽), 대파(½대), 플레인 요거트(½컵), 레몬즙(0.5ts), 무가당 아보카도 마요네즈(2Ts), 파르메산 치즈(1Ts), 스테이크 시즈닝(1ts), 파슬리가루(약간)","['아스파라거스는 두꺼운 밑동을 잘라내고, 방아잎은 깨끗이 씻어 물기를 제거한다. ', '믹서에 방아잎 페스토 재료를 넣어 곱게 갈고, 요거트 소스 재료를 모두 섞는다. ', '닭다릿살을 넓게 편 뒤 방아잎 페스토 (4Ts)를 올리고, 파르메산 치즈를 올린 뒤 스테이크 시즈닝과 파슬리가루를 넣어 돌돌 말고, 풀리지 않도록 실로 묶는다. ', '중간 불로 달군 팬에 식용유를 두르고, 돌돌 만 닭다릿살을 넣어 5분간 튀기듯 굽는다. ', '같은 팬에 아스파라거스와 방울토마토를 넣어 2분간 볶는다. ', '그릇에 구운 닭다릿살과 아스파라거스, 방울토마토를 올리고 요거트 소스를 곁들여 마무리한다.']",501.9,4.8,43.8,34.2,344.1
23,새우 카레 빠에야,"[ 2인분 ] 양파(½개), 토마토(2개), 새우(8마리), 쌀(1½컵), 카레가루(1Ts), 황태 머리(1개), 다시마(5×5cm, 1장), 다진 마늘(1Ts), 파슬리가루(0.3Ts), 후춧가루(0.3Ts)","['양파는 얇게 채 썰고, 토마토는 윗부분을 약간 자른 뒤 속을 파내고, 새우는 머리와 껍질을 제거한다. ', '냄비에 물(3컵)과 육수 재료를 넣어 중간 불에 15분간 끓여 육수를 만든다. ', '중간 불로 달군 팬에 식용유를 두르고, 양파와 다진 마늘을 넣어 양파가 갈색이 될 때까지 볶는다. ', '토마토 속을 넣어 3분간 더 볶고, 쌀과 육수(2컵)를 넣어 끓으면 약한 불로 줄인 뒤 뚜껑을 덮어 15분간 더 끓인다. ', '뚜껑을 열어 새우를 올리고, 뚜껑을 다시 덮어 5분간 더 끓이고, 불을 꺼 5분간 뜸을 들인다. ', '파슬리가루와 후춧가루를 뿌려 마무리한다.']",366.9,60.6,14.9,7.2,370.6
24,오징어 가라아게&칠리소스,"?필수  : 오징어(80g), 대파(20g), 마늘(10g), 달걀노른자(25g), 밀가루(20g), 식용유(3g)?양념 : 토마토(20g), 고춧가루(15g), 식초(50g), 설탕(15g), 전분(10g)","['오징어는 채 썰고, 마늘과 대파는 곱게 다진다.', '오징어, 대파, 마늘, 달걀노른자, 밀가루, 물(10g)을 섞어 반죽한 뒤 동그랗게 빚는다.', '가라아게를 180℃ 온도의 기름에서 튀긴다.', '토마토는 껍질을 제거한 뒤 잘게 다진다.', '냄비에 다진 토마토, 식초, 설탕, 물(50g), 고춧가루, 전분을 넣고 끓여 칠리소스를 만든다.', '오징어 가라아게에 칠리소스를 곁들여 마무리한다.']",595.1,30.4,25.1,41.5,307.7
25,토마토 채소 가지롤,"2인분 기준? [가정 간편식 ] 순두부(1/2봉지=175g), 팽이버섯(150g), 애호박(30g), 양파(40g), 파(30g), 청양고추(8g), 느타리버섯(33g), 마늘(18g), 차돌박이(87g)? [추가 ] 토마토(260g), 가지(120g), 올리브유(50g), 레몬즙(8g), 소금(15g), 후추(6g)","['껍질을 벗긴 토마토, 마늘, 파, 양파, 애호박, 느타리버섯, 팽이버섯을 다진다.', '팬에 올리브유(20g)를 두르고 마늘, 양파를 넣고 볶다가 토마토를 넣고 소금(4g), 후추(3g)로 간하고 졸여 토마토 소스를 만든다.', '믹서에 순두부, 올리브유(10g), 소금(4g), 레몬즙을 넣고 갈아 순두부크림 소스를 만든다.', '팬에 올리브유(5g)를 두르고 차돌박이를 구운 후, 같은 팬에 올리브유(15g)를 두르고 파, 애호박, 느타리버섯, 팽이버섯을 볶고 소금(7g)으로 간한다.', '가지를 얇게 잘라 팬에 가볍게 굽고 ④를 올리고 돌돌 말아준다.', '토마토 소스를 아래에 깔고 ⑤를 올리고, 순두부크림 소스를 올려 마무리한다.']",414.6,19.2,9.6,33.3,361.3
26,콜라비 깍두기,"?필수 : 콜라비(80g), 쪽파(5g), 홍고추(0.5g), 생강(0.1g), 양파(0.1g), 마늘(1g)?양념장 : 고춧가루(4g), 액젓(1g), 매실청(0.2g)?양념 : 천일염(0.1g)","['콜라비는 껍질을 벗긴 뒤 깍둑 썬다.', '손질한 콜라비에 천일염을 뿌려 1시간 동안 절인다.', '홍고추, 양파, 생강, 마늘을 믹서에 곱게 간다.', '갈아 낸 채소에 양념장 재료를 넣어 양념장을 만든다.', '절여 놓은 콜라비는 물기를 제거하고, 쪽파는 적당한 길이로 썬다.', '콜라비에 쪽파, 양념장을 넣고 버무려 하루 동안 숙성해 마무리한다.']",14.0,2.6,0.6,0.2,40.5
27,비타 오이 물김치,"오이 30g, 무 50g, 홍고추 10g, 파프리카 20g, 당근 20g, 미나리 10g, 식초 30g, 배 30g, 고춧가루 10g, 설탕 5g","['오이와 무를 필러로 길게 슬라이스 한다.', '설탕물을 만들어 무가 잘 구부러질 때 까지 재운 뒤 씻어낸다.', '당근과 홍고추, 파프리카는 5cm 길이로 채 썬다.', '미나리를 데쳐 식힌 뒤 한 줄씩 찢는다.', '오이, 무를 겹쳐 채 썬 재료를 넣고 말아준 뒤 데친 미나리로 묶는다.', '배를 갈아 물, 식초, 고춧가루와 섞어 양념장을 만든 뒤 5를 넣고 재운다.']",13.46,2.99,0.34,0.02,30.88
